CustomerID,Age,Gender,TenureMonths,MonthlyCharges,TotalCharges,SupportCalls,SatisfactionScore,ContractType,PaymentMethod,InternetUsageGB,AnnualIncome,Region,Churn
CUST101066,50.0,Male,25,97.35,2391.11,5,2,One Year,Net Banking,68.19,37884.07,East,0
CUST101067,53.0,Male,58,50.78,,5,4,One Year,UPI,74.22,27549.42,North,0
CUST101068,61.0,Female,62,90.99,5551.35,6,4,Month-to-Month,Credit Card,29.98,105170.27,West,0
CUST101069,43.0,Female,41,95.02,3962.69,5,3,Month-to-Month,Net Banking,133.69,29680.71,South,0
CUST101070,50.0,Male,34,69.75,2432.77,1,2,Month-to-Month,UPI,129.91,34007.63,North,0
CUST101071,46.0,Female,10,80.03,822.91,1,4,One Year,UPI,164.08,59599.46,East,0
CUST101072,25.0,Male,14,63.62,1108.56,1,3,Month-to-Month,Credit Card,118.93,26211.6,South,0
CUST101073,44.0,Female,22,69.97,1551.9,2,5,Month-to-Month,UPI,42.52,20216.26,West,0
CUST101074,18.0,Female,72,85.63,6034.75,3,4,Month-to-Month,UPI,124.53,31783.29,North,0
CUST101075,31.0,Female,21,71.56,1504.5,0,4,One Year,UPI,60.49,,West,0
CUST101076,44.0,Male,60,20.0,1319.91,5,4,Two Year,UPI,119.71,65518.91,South,0
CUST101077,47.0,Male,8,100.56,,0,3,One Year,Debit Card,68.48,38423.09,South,0
CUST101078,39.0,Female,6,20.0,193.25,3,3,Month-to-Month,Credit Card,153.94,67534.01,West,0
CUST101079,42.0,Female,6,73.14,583.2,3,4,One Year,UPI,45.75,,South,0
CUST101080,37.0,Male,13,96.44,1332.19,3,4,One Year,Debit Card,30.25,75021.23,South,0
CUST101081,38.0,Female,49,71.79,3584.75,4,3,Two Year,UPI,75.21,53558.83,West,0
CUST101082,48.0,Male,19,76.09,1434.04,0,4,Two Year,Debit Card,79.67,42445.41,North,0
CUST101083,51.0,Male,31,102.54,,2,5,Month-to-Month,UPI,16.39,36155.53,East,0
CUST101084,54.0,Male,3,93.87,115.75,3,5,Two Year,Credit Card,34.01,92223.29,North,0
CUST101085,35.0,Female,41,77.27,3085.94,1,4,Month-to-Month,UPI,77.03,46400.68,North,0
CUST101086,37.0,Female,6,24.7,250.52,3,2,Two Year,Net Banking,70.32,179559.18,East,0
CUST101087,57.0,Male,44,102.24,4324.7,1,4,Month-to-Month,UPI,130.96,59316.54,West,0
CUST101088,48.0,,34,64.64,2177.37,2,4,Two Year,Net Banking,55.12,75288.27,West,0
CUST101089,37.0,Female,28,53.27,1426.5,1,3,Month-to-Month,UPI,56.28,66534.08,West,0
CUST101090,52.0,Female,28,74.92,2036.11,1,3,Month-to-Month,Net Banking,55.32,56778.47,North,0
CUST101091,54.0,Female,20,67.49,1294.16,7,4,One Year,UPI,114.97,28158.9,West,0
CUST101092,54.0,Female,34,55.1,,1,5,Month-to-Month,,60.14,24991.92,North,0
CUST101093,46.0,Male,10,65.31,700.33,5,3,Month-to-Month,UPI,,24150.56,South,1
CUST101094,,Female,58,20.0,1165.62,3,4,Month-to-Month,Debit Card,26.94,119486.66,East,0
CUST101095,42.0,Female,26,108.25,2876.8,0,5,Month-to-Month,Net Banking,89.95,66317.25,North,0
CUST101096,44.0,Female,22,168.6656254127335,1459.33,1,2,Month-to-Month,UPI,20.38,125897.69,South,0
CUST101097,29.0,Female,28,52.16,1321.62,2,5,Month-to-Month,Credit Card,81.04,38467.82,North,0
CUST101098,33.0,Male,59,41.71,2430.9,1,4,Month-to-Month,UPI,,26191.6,West,0
CUST101099,41.0,Male,40,112.69,4408.59,3,5,Month-to-Month,Net Banking,31.4,41304.2,South,0
CUST101100,46.0,Male,16,43.17,545.77,2,4,Month-to-Month,Net Banking,13.94,74637.2,East,0
CUST101101,18.0,Male,28,82.85,2407.01,4,3,Month-to-Month,Credit Card,100.38,66554.51,North,0
CUST101102,34.0,Female,21,91.41,1975.8,3,5,One Year,Credit Card,253.98170191761224,31820.38,North,0
CUST101103,19.0,Male,10,47.33,413.42,3,2,Two Year,UPI,93.3,52108.75,East,0
CUST101104,40.0,Male,13,61.55,706.25,0,2,Month-to-Month,,50.62,31856.0,East,0
CUST101105,23.0,Male,20,26.81,522.19,4,3,Month-to-Month,Credit Card,47.82,58806.11,North,0
CUST101106,23.0,Female,30,81.26,2410.66,1,4,Month-to-Month,Net Banking,113.12,97010.31,North,0
CUST101107,58.0,Male,8,75.25,620.62,1,5,Month-to-Month,UPI,76.29,41785.88,East,0
CUST101108,42.0,Female,39,100.8,3888.6,0,4,Two Year,Debit Card,17.65,46776.2,North,0
CUST101109,61.0,Female,21,48.42,1054.87,3,2,Month-to-Month,UPI,41.9,85829.23,South,0
CUST101110,29.0,Male,44,57.74,2560.93,5,4,Month-to-Month,UPI,45.61,139708.88,East,0
CUST101111,48.0,Male,57,106.53,,4,4,Month-to-Month,UPI,103.06,40844.98,South,0
CUST101112,45.0,Female,10,48.84,558.63,4,4,One Year,Credit Card,28.56,67776.14,West,0
CUST101113,34.0,Male,28,23.52,785.66,0,4,Month-to-Month,Debit Card,37.86,44163.34,South,0
CUST101114,32.0,Male,24,20.0,347.65,2,3,Month-to-Month,Credit Card,66.51,63774.13,East,0
CUST101115,37.0,Male,23,71.31,1672.52,2,5,One Year,UPI,171.79,39262.96,West,0
CUST101116,32.0,Male,20,77.1,1557.84,2,4,One Year,Net Banking,83.12,69361.02,North,0
CUST101117,18.0,Female,16,44.33,595.35,4,1,Month-to-Month,Net Banking,49.8,,South,0
CUST101118,35.0,Male,23,65.57,1392.85,1,3,Month-to-Month,Net Banking,68.98,65924.63,East,0
CUST101119,53.0,Female,19,58.14,910.53,3,3,Two Year,Credit Card,69.89,23945.44,South,0
CUST101120,18.0,Male,15,59.85,989.1,5,3,Two Year,Net Banking,136.65,18000.0,South,0
CUST101121,45.0,Male,41,73.89,2936.58,5,3,Month-to-Month,Debit Card,89.3,29680.52,South,0
CUST101122,43.0,Male,31,,1127.96,2,2,Two Year,UPI,66.61,63962.1,East,0
CUST101123,,Male,21,72.36,1469.2,3,3,One Year,Debit Card,178.4,45218.35,North,0
CUST101124,49.0,Male,33,57.47,1738.15,3,2,Month-to-Month,Debit Card,84.08,85190.01,North,0
CUST101125,43.0,Female,9,20.0,226.57,2,3,Month-to-Month,UPI,73.96,52077.08,East,0
CUST101126,42.0,Male,72,40.31,2949.75,4,3,Month-to-Month,Net Banking,122.43,40997.66,North,0
CUST101127,28.0,Male,12,61.56,701.7,1,3,Two Year,Debit Card,111.29,36667.11,East,0
CUST101128,51.0,Female,12,74.53,945.2,3,2,Month-to-Month,Debit Card,117.73,55215.15,North,0
CUST101129,32.0,Female,24,98.83,2371.22,1,3,One Year,Credit Card,36.84,54666.03,North,0
CUST101130,59.0,Male,15,34.33,,0,1,One Year,Net Banking,122.11,35362.59,South,0
CUST101131,27.0,Female,3,55.9,108.6,1,3,Month-to-Month,UPI,78.84,85995.86,North,0
CUST101132,54.0,Female,4,86.85,375.3,4,5,Two Year,Credit Card,60.19,98122.86,South,0
CUST101133,59.0,Male,31,64.43,1946.72,2,3,One Year,UPI,51.1,54735.03,North,0
CUST101134,35.0,Male,14,59.64,742.68,1,4,Month-to-Month,Debit Card,55.6,63263.1,East,0
CUST101135,18.0,Female,43,89.67,3883.13,0,4,One Year,Debit Card,55.84,57126.57,West,0
CUST101136,42.0,Female,26,66.35,1630.57,0,2,Month-to-Month,Credit Card,64.3,38602.86,South,0
CUST101137,44.0,Male,8,95.64,837.1,0,3,One Year,Net Banking,173.61,32620.26,East,0
CUST101138,47.0,Male,12,53.71,580.12,1,4,One Year,UPI,84.84,75749.6,South,0
CUST101139,26.0,Male,43,91.87,4014.8,1,2,Month-to-Month,UPI,58.89,60003.83,East,0
CUST101140,60.0,Male,20,65.09,1249.46,0,5,One Year,Credit Card,27.24,26843.7,East,0
CUST101141,32.0,Female,2,85.1,177.78,5,2,Month-to-Month,Debit Card,47.95,90795.6,North,0
CUST101142,38.0,Female,35,90.59,3203.91,0,2,Month-to-Month,Net Banking,125.55,46517.04,South,1
CUST101143,42.0,Male,46,72.32,3332.95,2,4,Month-to-Month,,43.93,81704.3,North,0
CUST101144,26.0,Female,33,44.71,1388.69,3,4,One Year,UPI,88.93,67704.04,South,0
CUST101145,31.0,Female,10,113.85,1166.13,1,2,Month-to-Month,UPI,118.63,51435.81,North,1
CUST101146,37.0,Male,10,57.77,627.09,1,1,Two Year,UPI,94.25,55273.27,West,0
CUST101147,41.0,Female,16,40.96,783.69,4,4,Two Year,Debit Card,55.23,38703.47,West,0
CUST101148,39.0,Female,20,85.11,1668.55,2,2,One Year,Debit Card,28.51,39234.53,South,0
CUST101149,45.0,Male,12,79.06,922.09,1,2,One Year,UPI,20.73,30327.0,East,0
CUST101150,48.0,Female,7,54.74,503.58,2,2,Month-to-Month,Net Banking,79.01,60073.33,East,0
CUST101151,46.0,Female,4,73.82,191.12,0,4,Month-to-Month,Debit Card,89.86,33601.45,South,0
CUST101152,37.0,Male,13,44.42,478.15,0,4,Month-to-Month,UPI,65.78,23190.52,North,0
CUST101153,51.0,Female,42,73.97,3005.35,3,4,Month-to-Month,UPI,193.43,44529.42,North,0
CUST101154,51.0,Male,29,57.61,1756.27,1,3,Two Year,Net Banking,24.36,61265.45,East,0
CUST101155,53.0,Female,28,57.4,1509.41,4,4,Month-to-Month,UPI,138.92,36750.91,East,0
CUST101156,19.0,Male,3,35.78,268.81,5,3,Month-to-Month,Debit Card,33.12,24416.89,South,0
CUST101157,55.0,Female,20,73.48,1499.3,1,3,Month-to-Month,Net Banking,96.48,26686.69,West,0
CUST101158,25.0,Female,4,35.88,224.21,1,4,One Year,Debit Card,122.96,48205.74,North,0
CUST101159,30.0,Male,9,33.33,377.59,2,2,Month-to-Month,Debit Card,57.55,40181.41,East,0
CUST101160,40.0,Female,11,54.9,594.6,3,5,Two Year,Debit Card,71.76,20024.8,South,0
CUST101161,27.0,Male,2,78.92,148.73,2,3,Two Year,Credit Card,68.44,34039.63,West,0
CUST101162,47.0,Female,29,98.64,2806.07,4,5,Month-to-Month,UPI,83.78,32575.04,West,0
CUST101163,29.0,Male,30,22.47,629.94,3,5,Month-to-Month,Net Banking,37.79,53135.36,North,0
CUST101164,,Female,38,49.49,1909.13,1,3,Month-to-Month,Net Banking,107.15,28139.85,East,0
CUST101165,42.0,Male,3,86.09,205.99,2,2,Month-to-Month,Net Banking,43.36,61914.0,North,0
CUST101166,,Male,19,76.42,1465.17,3,4,Month-to-Month,Net Banking,113.91,35357.71,South,0
CUST101167,25.0,Female,18,,1521.7,2,4,Two Year,UPI,89.65,35150.85,East,0
CUST101168,33.0,Female,9,79.69,743.61,1,2,Month-to-Month,UPI,90.45,24942.76,West,0
CUST101169,43.0,,31,57.43,1658.06,1,3,Month-to-Month,Credit Card,67.76,45150.1,West,0
CUST101170,39.0,Female,18,85.71,1706.64,1,4,Two Year,UPI,73.84,26622.79,North,0
CUST101171,23.0,Male,16,70.28,1239.63,4,4,Month-to-Month,UPI,38.32,60329.24,North,0
CUST101172,51.0,Male,10,63.86,588.3,5,5,One Year,Credit Card,64.93,51862.98,North,0
CUST101173,40.0,Female,25,114.71,2901.75,1,3,Two Year,Credit Card,97.56,27161.05,East,0
CUST101174,21.0,Female,51,35.86,1825.88,0,4,Month-to-Month,UPI,122.35,44587.94,South,0
CUST101175,30.0,Female,28,93.22,2854.35,2,5,Month-to-Month,UPI,58.8,43655.26,South,0
CUST101176,67.0,Female,25,69.54,1834.76,3,5,Two Year,Debit Card,73.14,56395.39,East,0
CUST101177,66.0,Female,20,44.05,879.32,1,4,Month-to-Month,UPI,80.25,50813.22,North,0
CUST101178,45.0,Female,13,70.18,1052.06,3,3,Month-to-Month,UPI,87.07,52219.15,North,0
CUST101179,48.0,Female,9,123.48,1256.34,3,3,Month-to-Month,UPI,115.28,73685.59,North,1
CUST101180,27.0,Female,13,77.05,1241.43,1,5,Month-to-Month,Credit Card,53.07,44170.69,North,0
CUST101181,45.0,Female,20,84.3,1757.43,2,3,Month-to-Month,UPI,57.54,88407.5,East,0
CUST101182,35.0,Male,20,76.52,,2,3,One Year,Net Banking,48.42,39694.85,South,0
CUST101183,58.0,Female,18,58.79,1102.09,0,3,One Year,Debit Card,43.61,53136.28,East,0
CUST101184,,Female,25,261.2024716770686,1992.27,3,2,Month-to-Month,UPI,24.0,26720.19,North,0
CUST101185,33.0,Male,35,70.7,2444.96,1,3,Month-to-Month,UPI,117.77,45274.21,South,0
CUST101186,40.0,Male,41,92.26,3739.15,2,4,One Year,Net Banking,42.05,48430.42,North,0
CUST101187,18.0,Male,23,20.0,445.03,1,3,Two Year,Net Banking,44.84,39888.4,East,0
CUST101188,40.0,Female,18,67.12,1151.44,1,4,Two Year,UPI,124.35,65740.57,South,0
CUST101189,40.0,Female,28,66.8,1875.38,3,4,One Year,UPI,72.76,59291.86,West,1
CUST101190,44.0,Female,49,73.65,3632.21,3,4,Month-to-Month,Net Banking,40.95,81588.54,North,0
CUST101191,50.0,Female,35,,2813.97,3,1,One Year,UPI,58.12,62774.46,North,1
CUST101192,60.0,Male,2,40.69,64.55,1,3,Month-to-Month,,,44572.58,North,0
CUST101193,29.0,Male,53,62.74,3246.43,1,3,Month-to-Month,UPI,46.2,37497.3,North,0
CUST101194,18.0,,15,106.86,1570.77,1,4,Month-to-Month,UPI,27.14,23357.51,East,0
CUST101195,22.0,Female,14,48.98,696.9,3,2,One Year,UPI,48.02,18000.0,South,0
CUST101196,44.0,Female,21,103.21,,3,5,Month-to-Month,Debit Card,37.74,66394.79,East,0
CUST101197,39.0,Male,11,80.98,847.22,3,5,Month-to-Month,Debit Card,122.81,52116.54,North,0
CUST101198,51.0,Male,19,57.46,,1,3,One Year,Net Banking,148.86,27208.91,East,0
CUST101199,46.0,Male,4,72.18,161.63,2,4,Month-to-Month,Debit Card,155.66,67255.28,North,0
CUST100275,43.0,Female,25,66.78,1813.98,2,1,Month-to-Month,Net Banking,,31446.64,West,1
CUST100792,42.0,Male,10,92.84,894.01,3,4,One Year,UPI,58.62,48094.44,North,0
CUST100225,52.0,Female,14,93.56,1327.4,1,3,Month-to-Month,UPI,67.27,81503.65,West,1
CUST101001,52.0,Male,13,49.56,522.06,3,5,Two Year,Net Banking,,24650.26,North,0
CUST100787,47.0,Female,2,64.85,128.99,1,3,Month-to-Month,Net Banking,233.49,85948.51,North,0
CUST100224,46.0,Male,58,51.58,2958.65,3,3,Month-to-Month,Credit Card,55.89,68742.86,North,1
CUST100878,51.0,Female,11,299.55884169122237,1038.3,0,3,One Year,UPI,53.06,61560.08,East,0
CUST100296,21.0,Female,12,61.83,816.76,2,3,Month-to-Month,Credit Card,31.63,80636.51,East,0
